15: 2 1 5 4 3 0 6
18: 2 1 5 4 3 6 0
18: 2 1 5 4 6 0 3
15: 2 1 5 4 6 3 0
15: 2 1 5 6 0 3 4
18: 2 1 5 6 0 4 3
18: 2 1 5 6 3 0 4
21: 2 1 5 6 3 4 0
21: 2 1 5 6 4 0 3
18: 2 1 5 6 4 3 0
15: 2 1 6 0 3 4 5
12: 2 1 6 0 3 5 4
18: 2 1 6 0 4 3 5
15: 2 1 6 0 4 5 3
15: 2 1 6 0 5 3 4
18: 2 1 6 0 5 4 3
12: 2 1 6 3 0 4 5
9: 2 1 6 3 0 5 4
15: 2 1 6 3 4 0 5
12: 2 1 6 3 4 5 0
12: 2 1 6 3 5 0 4
15: 2 1 6 3 5 4 0
15: 2 1 6 4 0 3 5
18: 2 1 6 4 0 5 3
18: 2 1 6 4 3 0 5
15: 2 1 6 4 3 5 0
21: 2 1 6 4 5 0 3
18: 2 1 6 4 5 3 0
12: 2 1 6 5 0 3 4
15: 2 1 6 5 0 4 3
15: 2 1 6 5 3 0 4
18: 2 1 6 5 3 4 0
18: 2 1 6 5 4 0 3
15: 2 1 6 5 4 3 0
6: 2 3 0 1 4 5 6
15: 2 3 0 1 4 6 5
9: 2 3 0 1 5 4 6
12: 2 3 0 1 5 6 4
12: 2 3 0 1 6 4 5
9: 2 3 0 1 6 5 4
15: 2 3 0 4 1 5 6
18: 2 3 0 4 1 6 5
12: 2 3 0 4 5 1 6
21: 2 3 0 4 5 6 1
15: 2 3 0 4 6 1 5
18: 2 3 0 4 6 5 1
12: 2 3 0 5 1 4 6
15: 2 3 0 5 1 6 4
9: 2 3 0 5 4 1 6
18: 2 3 0 5 4 6 1
12: 2 3 0 5 6 1 4
15: 2 3 0 5 6 4 1
21: 2 3 0 6 1 4 5
18: 2 3 0 6 1 5 4
18: 2 3 0 6 4 1 5
21: 2 3 0 6 4 5 1
15: 2 3 0 6 5 1 4
24: 2 3 0 6 5 4 1
9: 2 3 1 0 4 5 6
18: 2 3 1 0 4 6 5
12: 2 3 1 0 5 4 6
15: 2 3 1 0 5 6 4
15: 2 3 1 0 6 4 5
12: 2 3 1 0 6 5 4
12: 2 3 1 4 0 5 6
21: 2 3 1 4 0 6 5
15: 2 3 1 4 5 0 6
18: 2 3 1 4 5 6 0
18: 2 3 1 4 6 0 5
15: 2 3 1 4 6 5 0
15: 2 3 1 5 0 4 6
18: 2 3 1 5 0 6 4
12: 2 3 1 5 4 0 6
21: 2 3 1 5 4 6 0
15: 2 3 1 5 6 0 4
18: 2 3 1 5 6 4 0
18: 2 3 1 6 0 4 5
15: 2 3 1 6 0 5 4
21: 2 3 1 6 4 0 5
18: 2 3 1 6 4 5 0
18: 2 3 1 6 5 0 4
21: 2 3 1 6 5 4 0
12: 2 3 4 0 1 5 6
21: 2 3 4 0 1 6 5
15: 2 3 4 0 5 1 6
18: 2 3 4 0 5 6 1
18: 2 3 4 0 6 1 5
15: 2 3 4 0 6 5 1
9: 2 3 4 1 0 5 6
18: 2 3 4 1 0 6 5
12: 2 3 4 1 5 0 6
15: 2 3 4 1 5 6 0
15: 2 3 4 1 6 0 5
12: 2 3 4 1 6 5 0
12: 2 3 4 5 0 1 6
21: 2 3 4 5 0 6 1
15: 2 3 4 5 1 0 6
18: 2 3 4 5 1 6 0
18: 2 3 4 5 6 0 1
15: 2 3 4 5 6 1 0
21: 2 3 4 6 0 1 5
24: 2 3 4 6 0 5 1
24: 2 3 4 6 1 0 5
21: 2 3 4 6 1 5 0
21: 2 3 4 6 5 0 1
18: 2 3 4 6 5 1 0
15: 2 3 5 0 1 4 6
18: 2 3 5 0 1 6 4
12: 2 3 5 0 4 1 6
21: 2 3 5 0 4 6 1
15: 2 3 5 0 6 1 4
18: 2 3 5 0 6 4 1
12: 2 3 5 1 0 4 6
15: 2 3 5 1 0 6 4
15: 2 3 5 1 4 0 6
18: 2 3 5 1 4 6 0
18: 2 3 5 1 6 0 4
15: 2 3 5 1 6 4 0
15: 2 3 5 4 0 1 6
24: 2 3 5 4 0 6 1
18: 2 3 5 4 1 0 6
21: 2 3 5 4 1 6 0
21: 2 3 5 4 6 0 1
18: 2 3 5 4 6 1 0
18: 2 3 5 6 0 1 4
21: 2 3 5 6 0 4 1
21: 2 3 5 6 1 0 4
24: 2 3 5 6 1 4 0
24: 2 3 5 6 4 0 1
21: 2 3 5 6 4 1 0
18: 2 3 6 0 1 4 5
15: 2 3 6 0 1 5 4
21: 2 3 6 0 4 1 5
18: 2 3 6 0 4 5 1
18: 2 3 6 0 5 1 4
21: 2 3 6 0 5 4 1
15: 2 3 6 1 0 4 5
12: 2 3 6 1 0 5 4
18: 2 3 6 1 4 0 5
15: 2 3 6 1 4 5 0
15: 2 3 6 1 5 0 4
18: 2 3 6 1 5 4 0
18: 2 3 6 4 0 1 5
21: 2 3 6 4 0 5 1
21: 2 3 6 4 1 0 5
18: 2 3 6 4 1 5 0
24: 2 3 6 4 5 0 1
21: 2 3 6 4 5 1 0
15: 2 3 6 5 0 1 4
18: 2 3 6 5 0 4 1
18: 2 3 6 5 1 0 4
21: 2 3 6 5 1 4 0
21: 2 3 6 5 4 0 1
18: 2 3 6 5 4 1 0
15: 2 4 0 1 3 5 6
18: 2 4 0 1 3 6 5
12: 2 4 0 1 5 3 6
21: 2 4 0 1 5 6 3
15: 2 4 0 1 6 3 5
18: 2 4 0 1 6 5 3
18: 2 4 0 3 1 5 6
21: 2 4 0 3 1 6 5
15: 2 4 0 3 5 1 6
24: 2 4 0 3 5 6 1
18: 2 4 0 3 6 1 5
21: 2 4 0 3 6 5 1
21: 2 4 0 5 1 3 6
24: 2 4 0 5 1 6 3
18: 2 4 0 5 3 1 6
27: 2 4 0 5 3 6 1
21: 2 4 0 5 6 1 3
24: 2 4 0 5 6 3 1
24: 2 4 0 6 1 3 5
27: 2 4 0 6 1 5 3
21: 2 4 0 6 3 1 5
30: 2 4 0 6 3 5 1
24: 2 4 0 6 5 1 3
27: 2 4 0 6 5 3 1
18: 2 4 1 0 3 5 6
21: 2 4 1 0 3 6 5
15: 2 4 1 0 5 3 6
24: 2 4 1 0 5 6 3
18: 2 4 1 0 6 3 5
21: 2 4 1 0 6 5 3
15: 2 4 1 3 0 5 6
24: 2 4 1 3 0 6 5
18: 2 4 1 3 5 0 6
21: 2 4 1 3 5 6 0
21: 2 4 1 3 6 0 5
18: 2 4 1 3 6 5 0
18: 2 4 1 5 0 3 6
27: 2 4 1 5 0 6 3
21: 2 4 1 5 3 0 6
24: 2 4 1 5 3 6 0
24: 2 4 1 5 6 0 3
21: 2 4 1 5 6 3 0
21: 2 4 1 6 0 3 5
24: 2 4 1 6 0 5 3
24: 2 4 1 6 3 0 5
21: 2 4 1 6 3 5 0
27: 2 4 1 6 5 0 3
24: 2 4 1 6 5 3 0
15: 2 4 3 0 1 5 6
24: 2 4 3 0 1 6 5
18: 2 4 3 0 5 1 6
21: 2 4 3 0 5 6 1
21: 2 4 3 0 6 1 5
18: 2 4 3 0 6 5 1
12: 2 4 3 1 0 5 6
21: 2 4 3 1 0 6 5
15: 2 4 3 1 5 0 6
18: 2 4 3 1 5 6 0
18: 2 4 3 1 6 0 5
15: 2 4 3 1 6 5 0
15: 2 4 3 5 0 1 6
24: 2 4 3 5 0 6 1
18: 2 4 3 5 1 0 6
21: 2 4 3 5 1 6 0
21: 2 4 3 5 6 0 1
18: 2 4 3 5 6 1 0
24: 2 4 3 6 0 1 5
27: 2 4 3 6 0 5 1
27: 2 4 3 6 1 0 5
24: 2 4 3 6 1 5 0
24: 2 4 3 6 5 0 1
21: 2 4 3 6 5 1 0
18: 2 4 5 0 1 3 6
27: 2 4 5 0 1 6 3
21: 2 4 5 0 3 1 6
24: 2 4 5 0 3 6 1
24: 2 4 5 0 6 1 3
21: 2 4 5 0 6 3 1
15: 2 4 5 1 0 3 6
24: 2 4 5 1 0 6 3
18: 2 4 5 1 3 0 6
21: 2 4 5 1 3 6 0
21: 2 4 5 1 6 0 3
18: 2 4 5 1 6 3 0
18: 2 4 5 3 0 1 6
27: 2 4 5 3 0 6 1
21: 2 4 5 3 1 0 6
24: 2 4 5 3 1 6 0
24: 2 4 5 3 6 0 1
21: 2 4 5 3 6 1 0
27: 2 4 5 6 0 1 3
30: 2 4 5 6 0 3 1
30: 2 4 5 6 1 0 3
27: 2 4 5 6 1 3 0
27: 2 4 5 6 3 0 1
24: 2 4 5 6 3 1 0
21: 2 4 6 0 1 3 5
24: 2 4 6 0 1 5 3
24: 2 4 6 0 3 1 5
21: 2 4 6 0 3 5 1
27: 2 4 6 0 5 1 3
24: 2 4 6 0 5 3 1
18: 2 4 6 1 0 3 5
21: 2 4 6 1 0 5 3
21: 2 4 6 1 3 0 5
18: 2 4 6 1 3 5 0
24: 2 4 6 1 5 0 3
21: 2 4 6 1 5 3 0
21: 2 4 6 3 0 1 5
24: 2 4 6 3 0 5 1
24: 2 4 6 3 1 0 5
21: 2 4 6 3 1 5 0
27: 2 4 6 3 5 0 1
24: 2 4 6 3 5 1 0
24: 2 4 6 5 0 1 3
27: 2 4 6 5 0 3 1
27: 2 4 6 5 1 0 3
24: 2 4 6 5 1 3 0
24: 2 4 6 5 3 0 1
21: 2 4 6 5 3 1 0
12: 2 5 0 1 3 4 6
15: 2 5 0 1 3 6 4
9: 2 5 0 1 4 3 6
18: 2 5 0 1 4 6 3
12: 2 5 0 1 6 3 4
15: 2 5 0 1 6 4 3
15: 2 5 0 3 1 4 6
18: 2 5 0 3 1 6 4
12: 2 5 0 3 4 1 6
21: 2 5 0 3 4 6 1
15: 2 5 0 3 6 1 4
18: 2 5 0 3 6 4 1
18: 2 5 0 4 1 3 6
21: 2 5 0 4 1 6 3
15: 2 5 0 4 3 1 6
24: 2 5 0 4 3 6 1
18: 2 5 0 4 6 1 3
21: 2 5 0 4 6 3 1
21: 2 5 0 6 1 3 4
24: 2 5 0 6 1 4 3
18: 2 5 0 6 3 1 4
27: 2 5 0 6 3 4 1
21: 2 5 0 6 4 1 3
24: 2 5 0 6 4 3 1
15: 2 5 1 0 3 4 6
18: 2 5 1 0 3 6 4
12: 2 5 1 0 4 3 6
21: 2 5 1 0 4 6 3
15: 2 5 1 0 6 3 4
18: 2 5 1 0 6 4 3
18: 2 5 1 3 0 4 6
21: 2 5 1 3 0 6 4
15: 2 5 1 3 4 0 6
24: 2 5 1 3 4 6 0
18: 2 5 1 3 6 0 4
21: 2 5 1 3 6 4 0
15: 2 5 1 4 0 3 6
24: 2 5 1 4 0 6 3
18: 2 5 1 4 3 0 6
21: 2 5 1 4 3 6 0
21: 2 5 1 4 6 0 3
18: 2 5 1 4 6 3 0
18: 2 5 1 6 0 3 4
21: 2 5 1 6 0 4 3
21: 2 5 1 6 3 0 4
24: 2 5 1 6 3 4 0
24: 2 5 1 6 4 0 3
21: 2 5 1 6 4 3 0
18: 2 5 3 0 1 4 6
21: 2 5 3 0 1 6 4
15: 2 5 3 0 4 1 6
24: 2 5 3 0 4 6 1
18: 2 5 3 0 6 1 4
21: 2 5 3 0 6 4 1
15: 2 5 3 1 0 4 6
18: 2 5 3 1 0 6 4
12: 2 5 3 1 4 0 6
21: 2 5 3 1 4 6 0
15: 2 5 3 1 6 0 4
18: 2 5 3 1 6 4 0
18: 2 5 3 4 0 1 6
27: 2 5 3 4 0 6 1
21: 2 5 3 4 1 0 6
24: 2 5 3 4 1 6 0
24: 2 5 3 4 6 0 1
21: 2 5 3 4 6 1 0
21: 2 5 3 6 0 1 4
24: 2 5 3 6 0 4 1
24: 2 5 3 6 1 0 4
27: 2 5 3 6 1 4 0
27: 2 5 3 6 4 0 1
24: 2 5 3 6 4 1 0
15: 2 5 4 0 1 3 6
24: 2 5 4 0 1 6 3
18: 2 5 4 0 3 1 6
21: 2 5 4 0 3 6 1
21: 2 5 4 0 6 1 3
18: 2 5 4 0 6 3 1
12: 2 5 4 1 0 3 6
21: 2 5 4 1 0 6 3
15: 2 5 4 1 3 0 6
18: 2 5 4 1 3 6 0
18: 2 5 4 1 6 0 3
15: 2 5 4 1 6 3 0
15: 2 5 4 3 0 1 6
24: 2 5 4 3 0 6 1
18: 2 5 4 3 1 0 6
21: 2 5 4 3 1 6 0
21: 2 5 4 3 6 0 1
18: 2 5 4 3 6 1 0
24: 2 5 4 6 0 1 3
27: 2 5 4 6 0 3 1
27: 2 5 4 6 1 0 3
24: 2 5 4 6 1 3 0
24: 2 5 4 6 3 0 1
21: 2 5 4 6 3 1 0
18: 2 5 6 0 1 3 4
21: 2 5 6 0 1 4 3
21: 2 5 6 0 3 1 4
24: 2 5 6 0 3 4 1
24: 2 5 6 0 4 1 3
21: 2 5 6 0 4 3 1
15: 2 5 6 1 0 3 4
18: 2 5 6 1 0 4 3
18: 2 5 6 1 3 0 4
21: 2 5 6 1 3 4 0
21: 2 5 6 1 4 0 3
18: 2 5 6 1 4 3 0
18: 2 5 6 3 0 1 4
21: 2 5 6 3 0 4 1
21: 2 5 6 3 1 0 4
24: 2 5 6 3 1 4 0
24: 2 5 6 3 4 0 1
21: 2 5 6 3 4 1 0
21: 2 5 6 4 0 1 3
24: 2 5 6 4 0 3 1
24: 2 5 6 4 1 0 3
21: 2 5 6 4 1 3 0
27: 2 5 6 4 3 0 1
24: 2 5 6 4 3 1 0
21: 2 6 0 1 3 4 5
18: 2 6 0 1 3 5 4
18: 2 6 0 1 4 3 5
21: 2 6 0 1 4 5 3
15: 2 6 0 1 5 3 4
24: 2 6 0 1 5 4 3
24: 2 6 0 3 1 4 5
21: 2 6 0 3 1 5 4
21: 2 6 0 3 4 1 5
24: 2 6 0 3 4 5 1
18: 2 6 0 3 5 1 4
27: 2 6 0 3 5 4 1
27: 2 6 0 4 1 3 5
24: 2 6 0 4 1 5 3
24: 2 6 0 4 3 1 5
27: 2 6 0 4 3 5 1
27: 2 6 0 4 5 1 3
30: 2 6 0 4 5 3 1
24: 2 6 0 5 1 3 4
27: 2 6 0 5 1 4 3
21: 2 6 0 5 3 1 4
24: 2 6 0 5 3 4 1
24: 2 6 0 5 4 1 3
27: 2 6 0 5 4 3 1
24: 2 6 1 0 3 4 5
21: 2 6 1 0 3 5 4
21: 2 6 1 0 4 3 5
24: 2 6 1 0 4 5 3
18: 2 6 1 0 5 3 4
27: 2 6 1 0 5 4 3
21: 2 6 1 3 0 4 5
18: 2 6 1 3 0 5 4
24: 2 6 1 3 4 0 5
21: 2 6 1 3 4 5 0
21: 2 6 1 3 5 0 4
24: 2 6 1 3 5 4 0
24: 2 6 1 4 0 3 5
27: 2 6 1 4 0 5 3
27: 2 6 1 4 3 0 5
24: 2 6 1 4 3 5 0
24: 2 6 1 4 5 0 3
21: 2 6 1 4 5 3 0
21: 2 6 1 5 0 3 4
24: 2 6 1 5 0 4 3
24: 2 6 1 5 3 0 4
27: 2 6 1 5 3 4 0
27: 2 6 1 5 4 0 3
24: 2 6 1 5 4 3 0
21: 2 6 3 0 1 4 5
18: 2 6 3 0 1 5 4
24: 2 6 3 0 4 1 5
21: 2 6 3 0 4 5 1
21: 2 6 3 0 5 1 4
24: 2 6 3 0 5 4 1
18: 2 6 3 1 0 4 5
15: 2 6 3 1 0 5 4
21: 2 6 3 1 4 0 5
18: 2 6 3 1 4 5 0
18: 2 6 3 1 5 0 4
21: 2 6 3 1 5 4 0
21: 2 6 3 4 0 1 5
30: 2 6 3 4 0 5 1
24: 2 6 3 4 1 0 5
27: 2 6 3 4 1 5 0
27: 2 6 3 4 5 0 1
24: 2 6 3 4 5 1 0
18: 2 6 3 5 0 1 4
27: 2 6 3 5 0 4 1
21: 2 6 3 5 1 0 4
24: 2 6 3 5 1 4 0
24: 2 6 3 5 4 0 1
21: 2 6 3 5 4 1 0
24: 2 6 4 0 1 3 5
27: 2 6 4 0 1 5 3
27: 2 6 4 0 3 1 5
24: 2 6 4 0 3 5 1
24: 2 6 4 0 5 1 3
21: 2 6 4 0 5 3 1
21: 2 6 4 1 0 3 5
24: 2 6 4 1 0 5 3
24: 2 6 4 1 3 0 5
21: 2 6 4 1 3 5 0
21: 2 6 4 1 5 0 3
18: 2 6 4 1 5 3 0
24: 2 6 4 3 0 1 5
27: 2 6 4 3 0 5 1
27: 2 6 4 3 1 0 5
24: 2 6 4 3 1 5 0
24: 2 6 4 3 5 0 1
21: 2 6 4 3 5 1 0
27: 2 6 4 5 0 1 3
30: 2 6 4 5 0 3 1
30: 2 6 4 5 1 0 3
27: 2 6 4 5 1 3 0
27: 2 6 4 5 3 0 1
24: 2 6 4 5 3 1 0
21: 2 6 5 0 1 3 4
24: 2 6 5 0 1 4 3
24: 2 6 5 0 3 1 4
27: 2 6 5 0 3 4 1
27: 2 6 5 0 4 1 3
24: 2 6 5 0 4 3 1
18: 2 6 5 1 0 3 4
21: 2 6 5 1 0 4 3
21: 2 6 5 1 3 0 4
24: 2 6 5 1 3 4 0
24: 2 6 5 1 4 0 3
21: 2 6 5 1 4 3 0
21: 2 6 5 3 0 1 4
24: 2 6 5 3 0 4 1
24: 2 6 5 3 1 0 4
27: 2 6 5 3 1 4 0
27: 2 6 5 3 4 0 1
24: 2 6 5 3 4 1 0
24: 2 6 5 4 0 1 3
27: 2 6 5 4 0 3 1
27: 2 6 5 4 1 0 3
24: 2 6 5 4 1 3 0
30: 2 6 5 4 3 0 1
27: 2 6 5 4 3 1 0
9: 3 0 1 2 4 5 6
18: 3 0 1 2 4 6 5
12: 3 0 1 2 5 4 6
15: 3 0 1 2 5 6 4
15: 3 0 1 2 6 4 5
12: 3 0 1 2 6 5 4
12: 3 0 1 4 2 5 6
21: 3 0 1 4 2 6 5
15: 3 0 1 4 5 2 6
18: 3 0 1 4 5 6 2
18: 3 0 1 4 6 2 5
15: 3 0 1 4 6 5 2
15: 3 0 1 5 2 4 6
18: 3 0 1 5 2 6 4
12: 3 0 1 5 4 2 6
21: 3 0 1 5 4 6 2
15: 3 0 1 5 6 2 4
18: 3 0 1 5 6 4 2
18: 3 0 1 6 2 4 5
15: 3 0 1 6 2 5 4
21: 3 0 1 6 4 2 5
18: 3 0 1 6 4 5 2
18: 3 0 1 6 5 2 4
21: 3 0 1 6 5 4 2
6: 3 0 2 1 4 5 6
15: 3 0 2 1 4 6 5
9: 3 0 2 1 5 4 6
12: 3 0 2 1 5 6 4
12: 3 0 2 1 6 4 5
9: 3 0 2 1 6 5 4
15: 3 0 2 4 1 5 6
18: 3 0 2 4 1 6 5
12: 3 0 2 4 5 1 6
21: 3 0 2 4 5 6 1
15: 3 0 2 4 6 1 5
18: 3 0 2 4 6 5 1
12: 3 0 2 5 1 4 6
15: 3 0 2 5 1 6 4
9: 3 0 2 5 4 1 6
18: 3 0 2 5 4 6 1
12: 3 0 2 5 6 1 4
15: 3 0 2 5 6 4 1
21: 3 0 2 6 1 4 5
18: 3 0 2 6 1 5 4
18: 3 0 2 6 4 1 5
21: 3 0 2 6 4 5 1
15: 3 0 2 6 5 1 4
24: 3 0 2 6 5 4 1
9: 3 0 4 1 2 5 6
18: 3 0 4 1 2 6 5
12: 3 0 4 1 5 2 6
15: 3 0 4 1 5 6 2
15: 3 0 4 1 6 2 5
12: 3 0 4 1 6 5 2
12: 3 0 4 2 1 5 6
21: 3 0 4 2 1 6 5
15: 3 0 4 2 5 1 6
18: 3 0 4 2 5 6 1
18: 3 0 4 2 6 1 5
15: 3 0 4 2 6 5 1
15: 3 0 4 5 1 2 6
18: 3 0 4 5 1 6 2
12: 3 0 4 5 2 1 6
21: 3 0 4 5 2 6 1
15: 3 0 4 5 6 1 2
18: 3 0 4 5 6 2 1
24: 3 0 4 6 1 2 5
21: 3 0 4 6 1 5 2
21: 3 0 4 6 2 1 5
24: 3 0 4 6 2 5 1
18: 3 0 4 6 5 1 2
21: 3 0 4 6 5 2 1
12: 3 0 5 1 2 4 6
15: 3 0 5 1 2 6 4
15: 3 0 5 1 4 2 6
18: 3 0 5 1 4 6 2
18: 3 0 5 1 6 2 4
15: 3 0 5 1 6 4 2
15: 3 0 5 2 1 4 6
18: 3 0 5 2 1 6 4
12: 3 0 5 2 4 1 6
21: 3 0 5 2 4 6 1
15: 3 0 5 2 6 1 4
18: 3 0 5 2 6 4 1
18: 3 0 5 4 1 2 6
21: 3 0 5 4 1 6 2
15: 3 0 5 4 2 1 6
24: 3 0 5 4 2 6 1
18: 3 0 5 4 6 1 2
21: 3 0 5 4 6 2 1
21: 3 0 5 6 1 2 4
24: 3 0 5 6 1 4 2
18: 3 0 5 6 2 1 4
21: 3 0 5 6 2 4 1
21: 3 0 5 6 4 1 2
24: 3 0 5 6 4 2 1
15: 3 0 6 1 2 4 5
12: 3 0 6 1 2 5 4
18: 3 0 6 1 4 2 5
15: 3 0 6 1 4 5 2
15: 3 0 6 1 5 2 4
18: 3 0 6 1 5 4 2
18: 3 0 6 2 1 4 5
15: 3 0 6 2 1 5 4
21: 3 0 6 2 4 1 5
18: 3 0 6 2 4 5 1
18: 3 0 6 2 5 1 4
21: 3 0 6 2 5 4 1
21: 3 0 6 4 1 2 5
18: 3 0 6 4 1 5 2
18: 3 0 6 4 2 1 5
21: 3 0 6 4 2 5 1
21: 3 0 6 4 5 1 2
24: 3 0 6 4 5 2 1
18: 3 0 6 5 1 2 4
21: 3 0 6 5 1 4 2
15: 3 0 6 5 2 1 4
18: 3 0 6 5 2 4 1
18: 3 0 6 5 4 1 2
21: 3 0 6 5 4 2 1
6: 3 1 0 2 4 5 6
15: 3 1 0 2 4 6 5
9: 3 1 0 2 5 4 6
12: 3 1 0 2 5 6 4
12: 3 1 0 2 6 4 5
9: 3 1 0 2 6 5 4
9: 3 1 0 4 2 5 6
18: 3 1 0 4 2 6 5
12: 3 1 0 4 5 2 6
15: 3 1 0 4 5 6 2
15: 3 1 0 4 6 2 5
12: 3 1 0 4 6 5 2
12: 3 1 0 5 2 4 6
15: 3 1 0 5 2 6 4
9: 3 1 0 5 4 2 6
18: 3 1 0 5 4 6 2
12: 3 1 0 5 6 2 4
15: 3 1 0 5 6 4 2
15: 3 1 0 6 2 4 5
12: 3 1 0 6 2 5 4
18: 3 1 0 6 4 2 5
15: 3 1 0 6 4 5 2
15: 3 1 0 6 5 2 4
18: 3 1 0 6 5 4 2
9: 3 1 2 0 4 5 6
18: 3 1 2 0 4 6 5
12: 3 1 2 0 5 4 6
15: 3 1 2 0 5 6 4
15: 3 1 2 0 6 4 5
12: 3 1 2 0 6 5 4
12: 3 1 2 4 0 5 6
21: 3 1 2 4 0 6 5
15: 3 1 2 4 5 0 6
18: 3 1 2 4 5 6 0
18: 3 1 2 4 6 0 5
15: 3 1 2 4 6 5 0
15: 3 1 2 5 0 4 6
18: 3 1 2 5 0 6 4
12: 3 1 2 5 4 0 6
21: 3 1 2 5 4 6 0
15: 3 1 2 5 6 0 4
18: 3 1 2 5 6 4 0
18: 3 1 2 6 0 4 5
15: 3 1 2 6 0 5 4
21: 3 1 2 6 4 0 5
18: 3 1 2 6 4 5 0
18: 3 1 2 6 5 0 4
21: 3 1 2 6 5 4 0
12: 3 1 4 0 2 5 6
21: 3 1 4 0 2 6 5
15: 3 1 4 0 5 2 6
18: 3 1 4 0 5 6 2
18: 3 1 4 0 6 2 5
15: 3 1 4 0 6 5 2
9: 3 1 4 2 0 5 6
18: 3 1 4 2 0 6 5
12: 3 1 4 2 5 0 6
15: 3 1 4 2 5 6 0
15: 3 1 4 2 6 0 5
12: 3 1 4 2 6 5 0
12: 3 1 4 5 0 2 6
21: 3 1 4 5 0 6 2
15: 3 1 4 5 2 0 6
18: 3 1 4 5 2 6 0
18: 3 1 4 5 6 0 2
15: 3 1 4 5 6 2 0
21: 3 1 4 6 0 2 5
18: 3 1 4 6 0 5 2
24: 3 1 4 6 2 0 5
21: 3 1 4 6 2 5 0
21: 3 1 4 6 5 0 2
18: 3 1 4 6 5 2 0
15: 3 1 5 0 2 4 6
18: 3 1 5 0 2 6 4
12: 3 1 5 0 4 2 6
21: 3 1 5 0 4 6 2
15: 3 1 5 0 6 2 4
18: 3 1 5 0 6 4 2
12: 3 1 5 2 0 4 6
15: 3 1 5 2 0 6 4
15: 3 1 5 2 4 0 6
18: 3 1 5 2 4 6 0
18: 3 1 5 2 6 0 4
15: 3 1 5 2 6 4 0
15: 3 1 5 4 0 2 6
18: 3 1 5 4 0 6 2
18: 3 1 5 4 2 0 6
21: 3 1 5 4 2 6 0
21: 3 1 5 4 6 0 2
18: 3 1 5 4 6 2 0
18: 3 1 5 6 0 2 4
21: 3 1 5 6 0 4 2
21: 3 1 5 6 2 0 4
24: 3 1 5 6 2 4 0
24: 3 1 5 6 4 0 2
21: 3 1 5 6 4 2 0
18: 3 1 6 0 2 4 5
15: 3 1 6 0 2 5 4
21: 3 1 6 0 4 2 5
18: 3 1 6 0 4 5 2
18: 3 1 6 0 5 2 4
21: 3 1 6 0 5 4 2
15: 3 1 6 2 0 4 5
12: 3 1 6 2 0 5 4
18: 3 1 6 2 4 0 5
15: 3 1 6 2 4 5 0
15: 3 1 6 2 5 0 4
18: 3 1 6 2 5 4 0
18: 3 1 6 4 0 2 5
15: 3 1 6 4 0 5 2
21: 3 1 6 4 2 0 5
18: 3 1 6 4 2 5 0
18: 3 1 6 4 5 0 2
21: 3 1 6 4 5 2 0
15: 3 1 6 5 0 2 4
18: 3 1 6 5 0 4 2
18: 3 1 6 5 2 0 4
21: 3 1 6 5 2 4 0
21: 3 1 6 5 4 0 2
18: 3 1 6 5 4 2 0
9: 3 2 0 1 4 5 6
18: 3 2 0 1 4 6 5
12: 3 2 0 1 5 4 6
15: 3 2 0 1 5 6 4
15: 3 2 0 1 6 4 5
12: 3 2 0 1 6 5 4
18: 3 2 0 4 1 5 6
21: 3 2 0 4 1 6 5
15: 3 2 0 4 5 1 6
24: 3 2 0 4 5 6 1
18: 3 2 0 4 6 1 5
21: 3 2 0 4 6 5 1
15: 3 2 0 5 1 4 6
18: 3 2 0 5 1 6 4
12: 3 2 0 5 4 1 6
21: 3 2 0 5 4 6 1
15: 3 2 0 5 6 1 4
18: 3 2 0 5 6 4 1
24: 3 2 0 6 1 4 5
21: 3 2 0 6 1 5 4
21: 3 2 0 6 4 1 5
24: 3 2 0 6 4 5 1
18: 3 2 0 6 5 1 4
27: 3 2 0 6 5 4 1
12: 3 2 1 0 4 5 6
21: 3 2 1 0 4 6 5
15: 3 2 1 0 5 4 6
18: 3 2 1 0 5 6 4
18: 3 2 1 0 6 4 5
15: 3 2 1 0 6 5 4
15: 3 2 1 4 0 5 6
24: 3 2 1 4 0 6 5
18: 3 2 1 4 5 0 6
21: 3 2 1 4 5 6 0
21: 3 2 1 4 6 0 5
18: 3 2 1 4 6 5 0
18: 3 2 1 5 0 4 6
21: 3 2 1 5 0 6 4
15: 3 2 1 5 4 0 6
24: 3 2 1 5 4 6 0
18: 3 2 1 5 6 0 4
21: 3 2 1 5 6 4 0
21: 3 2 1 6 0 4 5
18: 3 2 1 6 0 5 4
24: 3 2 1 6 4 0 5
21: 3 2 1 6 4 5 0
21: 3 2 1 6 5 0 4
24: 3 2 1 6 5 4 0
15: 3 2 4 0 1 5 6
24: 3 2 4 0 1 6 5
18: 3 2 4 0 5 1 6
21: 3 2 4 0 5 6 1
21: 3 2 4 0 6 1 5
18: 3 2 4 0 6 5 1
12: 3 2 4 1 0 5 6
21: 3 2 4 1 0 6 5
15: 3 2 4 1 5 0 6
18: 3 2 4 1 5 6 0
18: 3 2 4 1 6 0 5
15: 3 2 4 1 6 5 0
15: 3 2 4 5 0 1 6
24: 3 2 4 5 0 6 1
18: 3 2 4 5 1 0 6
21: 3 2 4 5 1 6 0
21: 3 2 4 5 6 0 1
18: 3 2 4 5 6 1 0
24: 3 2 4 6 0 1 5
27: 3 2 4 6 0 5 1
27: 3 2 4 6 1 0 5
